Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,20000,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,20000,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,20069,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,20000,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,20000,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,21305,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,21562,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,25873,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,26361,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,26237,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,27169,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,27453,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,25759,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,25822,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,26726,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,26742,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,26651,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,26489,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,30000,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,15384,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,15330,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,15025,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,15215,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,14722,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,12313,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,15105,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,17587,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,30970,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,30898,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,27642,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,28451,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,31192,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,31186,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,39542,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,33951,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,39400,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,47629,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,43340,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,38462,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,38883,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,45556,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,37398,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,40409,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,44877,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,39863,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,44538,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,43103,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,45662,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,48759,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,47455,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,45243,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,50000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,45827,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,45361,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,45249,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,45000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,43786,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,45166,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,50000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,51887,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,51497,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,50000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,49625,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,49505,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,50026,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,50176,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,49383,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,40000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,51048,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,50000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,52500,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,52308,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,60345,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,61017,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,60000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,57231,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,70000,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,70588,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,70232,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,69084,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,75716,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,77768,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,86899,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,90543,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,73505,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,81382,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,74856,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,22794,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,22746,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,24865,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,27103,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,12750,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,8406,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,6850,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,11100,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,3900,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,11143,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,19048,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,26071,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,22000,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,21818,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,24107,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,22633,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,22000,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,19643,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,17724,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,16917,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,14982,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,13788,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,13024,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,29607,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,30138,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,29838,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,19747,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,24324,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,19908,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,23336,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,25627,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,11745,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,17165,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,27189,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,27579,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,27413,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,32717,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,36322,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,35945,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,31543,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,55543,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,57611,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,52203,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,42925,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,76505,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,77412,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,18966,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,19937,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,21400,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,19441,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,19414,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,18079,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,19159,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,17095,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,17880,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,21534,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,22265,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,21935,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,22117,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,21564,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,21198,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,22327,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,19378,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,17922,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,20716,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,20798,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,21966,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,25194,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,26272,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,27323,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,27761,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,28060,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,26954,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,29613,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,32136,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,31815,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,31133,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,33342,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,34815,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,35657,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,36898,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,37689,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,38768,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,39585,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,41018,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,42432,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,42853,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,45903,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,46387,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,48553,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,48891,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,48943,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,49869,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,52336,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,52372,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,53416,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,55383,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,56353,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,55728,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,57538,Fc,Calculated data
